Clave del Capitulo;Clave de la partida;Clave de la subpartida;Fracción Arancelaria;Descripción Fracción Arancelaria;Tipo de Operación;Tipo de UMT;Fecha Inicio de Vigencia;Fecha Fin de Vigencia;Estatus activo;
70;17;90;70179004;"Tubos de viscosidad; tubos desecadores.";EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179001;Recipientes con boca esmerilada.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179004;"Tubos de viscosidad; tubos desecadores.";IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179001;Recipientes con boca esmerilada.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179003;Desecadores, tapas o tiras para el cultivo de microbios.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179005;Cristalizadores y refrigerantes (condensadores).;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179002;Tubos de filtración o de desecación alargamientos o empalmes.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179003;Desecadores, tapas o tiras para el cultivo de microbios.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;90;70179005;Cristalizadores y refrigerantes (condensadores).;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171002;Ampollas, tubos de ensayo, portaobjetos y cubreobjetos para microscopios.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171005;Tubos de filtración o de desecación, alargamientos o empalmes, placas, llaves o válvulas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171007;Frascos para el cultivo de microbios.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171010;Agitadores.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171012;Esbozos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171002;Ampollas, tubos de ensayo, portaobjetos y cubreobjetos para microscopios.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171004;Embudos, buretas y probetas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171007;Frascos para el cultivo de microbios.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171009;"Tubos de viscosidad; tubos desecadores.";IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171012;Esbozos.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171001;Goteros, pipetas, vasos de precipitados y vasos graduados.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171003;Recipientes con boca esmerilada.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171004;Embudos, buretas y probetas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171006;Retortas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171008;Juntas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171009;"Tubos de viscosidad; tubos desecadores.";EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171011;Cristalizadores y refrigerantes (condensadores).;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171013;Cápsulas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171001;Goteros, pipetas, vasos de precipitados y vasos graduados.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171003;Recipientes con boca esmerilada.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171005;Tubos de filtración o de desecación, alargamientos o empalmes, placas, llaves o válvulas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171006;Retortas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171008;Juntas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171010;Agitadores.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171011;Cristalizadores y refrigerantes (condensadores).;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;10;70171013;Cápsulas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172001;Goteros y matraces, pipetas, vasos de precipitados y vasos graduados.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172003;Cápsulas y refrigerantes.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172003;Cápsulas y refrigerantes.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172002;Retortas, embudos, buretas y probetas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172001;Goteros y matraces, pipetas, vasos de precipitados y vasos graduados.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172002;Retortas, embudos, buretas y probetas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;17;20;70172099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;20;70182001;Microesferas de borosilicato-óxido de calcio-soda, unicelulares.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;20;70182001;Microesferas de borosilicato-óxido de calcio-soda, unicelulares.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;20;70182099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;20;70182099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;10;70181001;Cuentas de vidrio, imitaciones de perlas, de piedras preciosas o semipreciosas y articulos similares de abalorio.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;10;70181001;Cuentas de vidrio, imitaciones de perlas, de piedras preciosas o semipreciosas y articulos similares de abalorio.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;90;70189001;Piezas de vidrio, reconocibles como concebidas exclusivamente para lámparas miniatura.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;90;70189099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;90;70189099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;18;90;70189001;Piezas de vidrio, reconocibles como concebidas exclusivamente para lámparas miniatura.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199001;Fibras cortas hasta de 5 cm de longitud.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199003;Sacos para filtros de presion de vacio.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199006;Tubos de tejidos reforzados de lana de vidrio, recubiertos y/o impregnados para usarse como aislantes de la electricidad.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199099;Las demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199099;Las demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199003;Sacos para filtros de presion de vacio.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199005;Aislamientos termo acusticos.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199008;Desechos y desperdicios de fibra de vidrio.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199002;Tubos sin recubrir.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199004;Capas sobrepuestas de fibras, recubiertas con resinas fenolicas y aceites vegetales, aun cuando esten reforzadas con alambre.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199005;Aislamientos termo acusticos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199007;Tubos recubiertos, excepto lo comprendido en la fraccion 7019.90.06.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199008;Desechos y desperdicios de fibra de vidrio.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199001;Fibras cortas hasta de 5 cm de longitud.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199002;Tubos sin recubrir.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199004;Capas sobrepuestas de fibras, recubiertas con resinas fenolicas y aceites vegetales, aun cuando esten reforzadas con alambre.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199006;Tubos de tejidos reforzados de lana de vidrio, recubiertos y/o impregnados para usarse como aislantes de la electricidad.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;90;70199007;Tubos recubiertos, excepto lo comprendido en la fraccion 7019.90.06.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;19;70191999;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;19;70191999;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;11;70191101;Hilados cortados ( chopped strands ), de longitud inferior o igual a 50 mm.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;11;70191101;Hilados cortados ( chopped strands ), de longitud inferior o igual a 50 mm.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;12;70191201; Rovings .;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;12;70191201; Rovings .;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;59;70195999;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;59;70195901;Sin recubrir.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;59;70195999;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;59;70195901;Sin recubrir.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;51;70195199;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;51;70195101;Sin recubrir.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;51;70195101;Sin recubrir.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;51;70195199;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;52;70195299;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;52;70195299;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;52;70195201;Sin recubrir.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;52;70195201;Sin recubrir.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;32;70193201;Velos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;32;70193201;Velos.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;31;70193101; Mats .;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;31;70193101; Mats .;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;40;70194001;Sin recubrir.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;40;70194001;Sin recubrir.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;40;70194099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;40;70194099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193901;Reconocibles para naves aereas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193904;Fieltros formados por filamentos continuos o fibras cortas, aglutinadas y distribuidas multidireccionalmente.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193901;Reconocibles para naves aereas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193903;Fieltros con peso inferior a 75 g/m .;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193903;Fieltros con peso inferior a 75 g/m .;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193999;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193904;Fieltros formados por filamentos continuos o fibras cortas, aglutinadas y distribuidas multidireccionalmente.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193999;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193902; Papel  a base de fibras de borosilicato, resistente al acido sulfurico, con menos de 10 micras de diametro.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;19;39;70193902; Papel  a base de fibras de borosilicato, resistente al acido sulfurico, con menos de 10 micras de diametro.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200001;Tubos para hacer el vacío en válvulas electrónicas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200003;Tubos para niveles de caldera.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200004;Tubos de cuarzo fundido, rectos o doblados, cuando contengan más del 95% de sílice.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200002;Filtro para absorción de rayos infrarrojos, que proporcione una intensidad equilibrada de color para máxima transmisión luminosa, de 400 k.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200004;Tubos de cuarzo fundido, rectos o doblados, cuando contengan más del 95% de sílice.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200001;Tubos para hacer el vacío en válvulas electrónicas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200003;Tubos para niveles de caldera.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200005;Ampollas de vidrio transparente para termos o demás recipientes isotérmicos aislados por vacío, sin terminar, sin tapones y demás dispositivos de cierre.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200005;Ampollas de vidrio transparente para termos o demás recipientes isotérmicos aislados por vacío, sin terminar, sin tapones y demás dispositivos de cierre.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
70;20;00;70200002;Filtro para absorción de rayos infrarrojos, que proporcione una intensidad equilibrada de color para máxima transmisión luminosa, de 400 k.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;01;10;71011001;Graduadas y ensartadas temporalmente para facilitar su transporte.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;10;71011099;Las demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;10;71011001;Graduadas y ensartadas temporalmente para facilitar su transporte.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;10;71011099;Las demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;22;71012201;Graduadas y ensartadas temporalmente para facilitar su transporte.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;22;71012299;Las demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;22;71012201;Graduadas y ensartadas temporalmente para facilitar su transporte.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;22;71012299;Las demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;21;71012101;En bruto.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;01;21;71012101;En bruto.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;21;71022101;En bruto o simplemente aserrados, exfoliados o desbastados.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;21;71022101;En bruto o simplemente aserrados, exfoliados o desbastados.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;39;71023999;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;39;71023999;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;29;71022999;Los demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;29;71022999;Los demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;31;71023101;En bruto o simplemente aserrados, exfoliados o desbastados.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;31;71023101;En bruto o simplemente aserrados, exfoliados o desbastados.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;10;71021001;Sin clasificar.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;02;10;71021001;Sin clasificar.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;10;71031001;En bruto o simplemente aserradas o desbastadas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;10;71031001;En bruto o simplemente aserradas o desbastadas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;91;71039101;Rubies, zafiros y esmeraldas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;91;71039101;Rubies, zafiros y esmeraldas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;99;71039999;Las demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;03;99;71039999;Las demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;90;71049099;Las demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;90;71049099;Las demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;10;71041001;Cuarzo piezoeléctrico.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;10;71041001;Cuarzo piezoeléctrico.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;20;71042001;Las demás, en bruto o simplemente aserradas o desbastadas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;04;20;71042001;Las demás, en bruto o simplemente aserradas o desbastadas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;05;10;71051001;De diamante.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;05;10;71051001;De diamante.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;05;90;71059099;Los demás.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;05;90;71059099;Los demás.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;06;92;71069201;Semilabrada.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;06;92;71069201;Semilabrada.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;06;91;71069101;En bruto.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;06;91;71069101;En bruto.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;06;10;71061001;Polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;06;10;71061001;Polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;07;00;71070001;Chapado (plaqué) de plata sobre metal común, en bruto o semilabrado.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;07;00;71070001;Chapado (plaqué) de plata sobre metal común, en bruto o semilabrado.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;11;71081101;Polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;11;71081101;Polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;12;71081201;Las demas formas en bruto.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;12;71081201;Las demas formas en bruto.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;13;71081301;Las demas formas semilabradas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;08;13;71081301;Las demas formas semilabradas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;08;20;71082001;Oro en bruto o semilabrado.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;20;71082099;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;20;71082001;Oro en bruto o semilabrado.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;08;20;71082099;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;09;00;71090001;Chapado (plaqué) de oro sobre metal común o sobre plata, en bruto o semilabrado.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;09;00;71090001;Chapado (plaqué) de oro sobre metal común o sobre plata, en bruto o semilabrado.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;10;11;71101101;En bruto o en polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;11;71101101;En bruto o en polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;19;71101999;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;19;71101999;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;49;71104999;Los demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;49;71104999;Los demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;21;71102101;En bruto o en polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;21;71102101;En bruto o en polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;31;71103101;En bruto o en polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;31;71103101;En bruto o en polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;29;71102999;Los demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;29;71102999;Los demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;41;71104101;En bruto o en polvo.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;41;71104101;En bruto o en polvo.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;39;71103999;Los demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;10;39;71103999;Los demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;11;00;71110001;Chapado (plaqué) de platino sobre metal común, plata u oro, en bruto o semilabrado.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;11;00;71110001;Chapado (plaqué) de platino sobre metal común, plata u oro, en bruto o semilabrado.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;99;71129999;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;99;71129999;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;92;71129201;De platino o de chapado (plaqué) de platino, excepto las barreduras que contengan otro metal precioso.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;92;71129201;De platino o de chapado (plaqué) de platino, excepto las barreduras que contengan otro metal precioso.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;91;71129101;Desperdicios y desechos, de los tipos utilizados principalmente para la recuperacion del oro.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;91;71129101;Desperdicios y desechos, de los tipos utilizados principalmente para la recuperacion del oro.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;91;71129199;Los demás.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;91;71129199;Los demás.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;30;71123001;Cenizas que contengan metal precioso o compuestos de metal precioso.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;12;30;71123001;Cenizas que contengan metal precioso o compuestos de metal precioso.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;20;71132001;De chapado de metal precioso (plaque) sobre metal comun.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;13;20;71132001;De chapado de metal precioso (plaque) sobre metal comun.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
71;13;19;71131903;Cadenas en rollo continuo, de longitud igual o superior a 10 m.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131903;Cadenas en rollo continuo, de longitud igual o superior a 10 m.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131999;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131901;Sujetadores ( broches ) de oro, excepto lo comprendido en la fraccion 7113.19.02.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131902;Sujetadores ( broches ) de oro, tipo  perico  o  lobster , con peso igual o superior a 0.4 g, pero inferior o igual a 0.7 g.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131901;Sujetadores ( broches ) de oro, excepto lo comprendido en la fraccion 7113.19.02.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131902;Sujetadores ( broches ) de oro, tipo  perico  o  lobster , con peso igual o superior a 0.4 g, pero inferior o igual a 0.7 g.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;19;71131999;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131199;Los demas.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131102;Cadenas en rollo continuo, de longitud igual o superior a 10 m.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131102;Cadenas en rollo continuo, de longitud igual o superior a 10 m.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131101;Sujetadores ( broches ) de plata, incluso revestida o chapada de otro metal precioso.;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131101;Sujetadores ( broches ) de plata, incluso revestida o chapada de otro metal precioso.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;13;11;71131199;Los demas.;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;14;11;71141101;De plata, incluso revestida o chapada de otro metal precioso (plaque).;EXPORTACIÓN;Gramo;1/11/11;(NULL);SI;
71;14;11;71141101;De plata, incluso revestida o chapada de otro metal precioso (plaque).;IMPORTACIÓN;Gramo;1/11/11;(NULL);SI;
